is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303
zero,one,zero,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,zero,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,zero,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,zero,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,zero,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,zero,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,zero,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,zero,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,zero,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,zero,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,zero,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,zero,zero,zero,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,zero,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,one,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,zero,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,zero,one,zero,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,zero,zero
zero,one,zero,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,zero,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,zero,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,zero,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,zero,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,zero,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,zero,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,zero,one,zero,one,zero,zero,one,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,zero,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,zero,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,zero,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,one,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,zero,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,zero,one,zero
zero,one,one,one,zero,one,zero,zero,zero,zero,one,one,one,zero
zero,one,one,zero,zero,one,zero,zero,zero,zero,one,one,one,zero
